geneID	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AT5G591601	1.79089150076074e-69	0.323216116104072	0.92	0.422	4.07803903638229e-65	29	AT5G59160
AT4G237105	6.21837537542487e-69	0.588293593280145	0.991	0.592	1.415986256738e-64	29	AT4G23710
AT4G397304	1.23251095646211e-66	0.338700176650653	0.875	0.357	2.80655069895987e-62	29	AT4G39730
AT1G200905	9.28224338128635e-66	0.46012731391083	0.982	0.531	2.11365964035271e-61	29	AT1G20090
AT5G541609	1.77610142058496e-65	0.407746527958262	0.987	0.392	4.04436054481402e-61	29	AT5G54160
AT5G155305	3.02932289037159e-65	0.403671874024278	0.79	0.295	6.89807115366516e-61	29	AT5G15530
AT4G335802	2.06736602896926e-64	0.419759429094754	0.929	0.431	4.70759918456591e-60	29	AT4G33580
AT5G618207	3.14460717589055e-64	0.646551325388814	0.991	0.521	7.16058500022036e-60	29	AT5G61820
AT4G175303	3.28591848670708e-64	0.513340200999864	0.987	0.64	7.4823649860807e-60	29	AT4G17530
AT4G023703	8.87516893458039e-62	0.261969969195356	0.915	0.389	2.0209647180933e-57	29	AT4G02370
AT5G65780	1.93709728242583e-61	0.254822100738191	0.848	0.335	4.41096422181185e-57	29	AT5G65780
AT2G256103	5.16575831639341e-61	0.276732337626026	0.938	0.453	1.17629482622594e-56	29	AT2G25610
AT1G431606	8.0298547040128e-61	0.497174604257993	0.661	0.205	1.82847821465076e-56	29	AT1G43160
AT1G721507	2.91695053475378e-60	0.506264379601404	0.996	0.465	6.64218806268783e-56	29	AT1G72150
AT4G313406	6.37775616475785e-59	0.625346800308622	0.987	0.685	1.45227885627701e-54	29	AT4G31340
AT5G252654	8.04203162422315e-59	0.270544874558768	0.955	0.485	1.83125102115185e-54	29	AT5G25265
AT3G172405	1.3235716516148e-58	0.28317361374842	0.929	0.463	3.01390500789206e-54	29	AT3G17240
AT4G149606	1.36460707298352e-58	0.752505008779556	0.996	0.737	3.10734676589078e-54	29	AT4G14960
AT2G023904	2.06169119329714e-58	0.396595503578732	0.973	0.519	4.69467701625693e-54	29	AT2G02390
AT5G223601	3.26014646386801e-58	0.286831095946869	0.915	0.446	7.42367951287386e-54	29	AT5G22360
AT3G118003	1.23197745975468e-57	0.317506980766772	0.946	0.489	2.80533587360738e-53	29	AT3G11800
AT1G783007	2.08617219238665e-56	0.56097448219983	0.978	0.636	4.75042269928364e-52	29	AT1G78300
AT4G352604	2.13975473139442e-56	0.299288203989094	0.929	0.454	4.87243549885824e-52	29	AT4G35260
AT3G137203	2.66630885577553e-56	0.25710703702514	0.915	0.413	6.07145189548647e-52	29	AT3G13720
AT2G387005	4.28954126131279e-56	0.331102720857736	0.96	0.518	9.76771440613536e-52	29	AT2G38700
AT3G187807	5.78239027825297e-56	0.589940016455004	1	0.855	1.31670809026098e-51	29	AT3G18780
AT2G221709	9.50599267858563e-56	0.663372967218575	0.996	0.711	2.16460959284073e-51	29	AT2G22170
AT5G028403	1.16028883086778e-55	0.301299646961212	0.915	0.403	2.64209369676902e-51	29	AT5G02840
AT1G128406	1.67189399190234e-54	0.516808707217934	0.969	0.637	3.80706980896081e-50	29	AT1G12840
AT5G349402	2.43838797217042e-54	0.381380010810846	0.335	0.067	5.55245325142927e-50	29	AT5G34940
AT1G792303	7.51728337888278e-54	0.302546778875915	0.942	0.457	1.7117605982054e-49	29	AT1G79230
AT1G659609	3.21689273488428e-53	0.267347080917834	0.96	0.342	7.325186446605e-49	29	AT1G65960
AT2G458209	7.57670028637552e-53	0.577348296340515	0.996	0.631	1.72529042221057e-48	29	AT2G45820
AT4G321504	2.1479990178852e-52	0.399714174779209	0.973	0.578	4.89120856362638e-48	29	AT4G32150
AT1G793407	2.72541246367264e-52	0.430612739305	1	0.623	6.20603672102897e-48	29	AT1G79340
AT4G148806	2.15784115126736e-51	0.514720459259879	0.991	0.751	4.9136200855509e-47	29	AT4G14880
AT1G199105	3.58744962420576e-51	0.42639722852994	1	0.77	8.16898153927893e-47	29	AT1G19910
AT3G489906	4.60590074505571e-49	0.304886790009357	0.969	0.51	1.04880965865664e-44	29	AT3G48990
AT2G313608	1.43561573832704e-47	0.528556164367112	0.929	0.458	3.26904059774451e-43	29	AT2G31360
AT2G165105	4.3910826054315e-47	0.351264838345793	0.964	0.596	9.99893420082806e-43	29	AT2G16510
AT4G208905	5.95444127116395e-47	0.395714670242643	0.964	0.571	1.35588582185674e-42	29	AT4G20890
AT1G694602	2.58798347479737e-46	0.331962205960458	0.955	0.553	5.89309717046109e-42	29	AT1G69460
AT5G201902	9.40125086967192e-46	0.280511660514389	0.924	0.469	2.14075883553299e-41	29	AT5G20190
AT3G241706	1.52849729413587e-43	0.25033198066705	0.933	0.491	3.48054118847679e-39	29	AT3G24170
AT1G599005	7.91951769620581e-43	0.272970427016393	0.902	0.456	1.80335337460303e-38	29	AT1G59900
AT2G400606	1.14628971326737e-42	0.34759588622447	0.964	0.611	2.61021630608114e-38	29	AT2G40060
AT4G187104	9.79071255974404e-42	0.302178771564031	0.982	0.616	2.22944315697932e-37	29	AT4G18710
AT3G287105	3.30081248596943e-40	0.254651555942201	0.955	0.599	7.51628011180099e-36	29	AT3G28710
AT2G471704	1.65971858575342e-38	0.33202609088918	0.978	0.641	3.77934519161911e-34	29	AT2G47170
AT1G08430	1.1499147144688e-37	0.350302664891534	0.183	0.031	2.6184707963169e-33	29	AT1G08430
AT5G377803	1.03452333818111e-36	0.306286714221818	0.987	0.721	2.35571309337221e-32	29	AT5G37780
AT1G659306	4.72003382422059e-35	0.384080305156247	1	0.794	1.07479890211327e-30	29	AT1G65930
AT1G200505	3.75020953213814e-34	0.273297983998598	0.964	0.566	8.53960212563177e-30	29	AT1G20050
AT2G383102	5.79639148408262e-33	0.251036519029167	0.987	0.604	1.31989630484045e-28	29	AT2G38310
AT4G254703	1.19646996775932e-30	0.432672592615821	0.692	0.305	2.72448176358475e-26	29	AT4G25470
AT2G365306	1.76971757065003e-30	0.383017108780231	0.991	0.818	4.02982388012718e-26	29	AT2G36530
AT1G545806	6.59797814422538e-28	0.566771101050195	0.946	0.64	1.50242560322156e-23	29	AT1G54580
AT4G293508	4.29662337956574e-25	0.269613344418528	1	0.828	9.78384109760915e-21	29	AT4G29350
AT2G029301	4.55798706436349e-266	0.567337023619203	0.395	0.02	1.03789923442621e-261	30	AT2G02930
AT5G531101	8.05380359423757e-245	0.581699356282916	0.637	0.062	1.83393161644384e-240	30	AT5G53110
AT5G274201	8.79555888783334e-241	0.868210764888066	0.688	0.074	2.00283671434853e-236	30	AT5G27420
AT4G116551	8.3756816676066e-236	0.599209081047281	0.54	0.046	1.9072264725307e-231	30	AT4G11655
AT4G200004	3.7095124567258e-204	1.37383933036247	0.888	0.158	8.44693081521032e-200	30	AT4G20000
AT5G479502	1.42671894939011e-199	1.0599212437913	0.86	0.138	3.24878171965621e-195	30	AT5G47950
AT4G302803	6.78843600114393e-186	1.64971818918213	0.884	0.17	1.54579476182048e-181	30	AT4G30280
AT3G164504	8.66837165586717e-170	1.44631244898367	0.935	0.203	1.97387490975751e-165	30	AT3G16450
AT2G299952	3.63068377847208e-158	0.752726517965852	0.772	0.137	8.26743003195877e-154	30	AT2G29995
AT1G055754	1.72170389770548e-149	1.29565741637334	0.726	0.136	3.92049194546516e-145	30	AT1G05575
AT4G000805	1.95225320228105e-149	1.25734002424158	0.972	0.253	4.44547576691418e-145	30	AT4G00080
AT2G170705	7.9918618051543e-145	1.16337746052244	0.851	0.19	1.81982685165169e-140	30	AT2G17070
AT1G231505	1.07524682159625e-144	1.03054773188571	0.856	0.201	2.44844453745683e-140	30	AT1G23150
AT2G377502	1.71564211267081e-143	1.17087900193074	0.651	0.112	3.9066886547627e-139	30	AT2G37750
AT1G632452	1.83367122947373e-140	0.500220177381923	0.586	0.087	4.17545275663463e-136	30	AT1G63245
AT2G225003	1.19672737831517e-139	1.39808130745821	0.953	0.316	2.72506791316148e-135	30	AT2G22500
AT1G332802	1.6371552415064e-139	0.825563952236137	0.8	0.151	3.72796620043423e-135	30	AT1G33280
AT3G108152	1.25527466540541e-138	0.902298861844296	0.851	0.208	2.85838594059467e-134	30	AT3G10815
AT1G808307	1.97809289796139e-137	1.60240407267972	0.949	0.347	4.50431533794788e-133	30	AT1G80830
AT3G594802	1.20030969611189e-135	1.15951054046889	0.716	0.144	2.73322520901639e-131	30	AT3G59480
AT5G068605	2.22868098505321e-135	1.74202169227789	0.953	0.324	5.07492947106466e-131	30	AT5G06860
AT5G418102	7.17170440161199e-135	0.793933454485023	0.767	0.164	1.63306880929107e-130	30	AT5G41810
AT4G188802	5.37292890316358e-134	0.778885608587301	0.777	0.183	1.22346964053938e-129	30	AT4G18880
AT2G359305	4.22918779592757e-130	1.02934446400203	0.888	0.245	9.63028353010667e-126	30	AT2G35930
AT1G170603	7.39062572164943e-129	0.686652997787017	0.781	0.163	1.68291938307679e-124	30	AT1G17060
AT4G103502	9.13493513642758e-129	0.688798459478313	0.721	0.13	2.08011607991592e-124	30	AT4G10350
AT3G507402	3.82289519936646e-128	0.646265112859043	0.716	0.155	8.70511465847737e-124	30	AT3G50740
AT1G441801	1.0842374363459e-126	0.377572599641177	0.405	0.046	2.46891706630324e-122	30	AT1G44180
AT1G023903	8.14541448943156e-126	0.827155016432112	0.577	0.094	1.85479233338846e-121	30	AT1G02390
AT1G148705	1.95670348940701e-123	1.38224558806954	0.963	0.366	4.4556095157287e-119	30	AT1G14870
AT5G569805	3.08411322605128e-123	1.30306376762861	0.949	0.329	7.02283422704137e-119	30	AT5G56980
AT1G595905	3.29098450636303e-123	1.33067332120068	0.949	0.346	7.49390081943925e-119	30	AT1G59590
AT5G151303	1.8568190782026e-120	0.519529330871389	0.609	0.109	4.22816272297515e-116	30	AT5G15130
AT4G300804	2.02722142951629e-120	0.662128436836877	0.753	0.17	4.61618591715154e-116	30	AT4G30080
AT5G262806	1.60711128684068e-119	1.87456718140778	0.986	0.572	3.6595531112649e-115	30	AT5G26280
AT4G174905	4.52781407467687e-118	1.48705368198215	0.967	0.395	1.03102854294467e-113	30	AT4G17490
AT4G085555	1.73487569007594e-117	1.36707330044923	0.921	0.328	3.95048543387192e-113	30	AT4G08555
AT2G259807	1.89560312041281e-117	1.11916287850521	0.958	0.291	4.316477865492e-113	30	AT2G25980
AT2G227706	2.20458522464017e-117	0.801112015542388	0.823	0.209	5.02006101502812e-113	30	AT2G22770
AT1G143702	3.71975016497997e-117	0.506137946236274	0.614	0.118	8.47024310067589e-113	30	AT1G14370
AT5G551102	1.37231109094027e-116	0.549760080423014	0.749	0.147	3.1248895851801e-112	30	AT5G55110
AT1G221904	2.25898766777267e-115	1.6740211355695	0.953	0.462	5.14394081828515e-111	30	AT1G22190
AT4G088503	6.81587580430191e-115	0.482246676737276	0.521	0.085	1.55204307939759e-110	30	AT4G08850
AT2G265305	1.42930937281668e-113	1.18148014454555	0.921	0.299	3.25468037284086e-109	30	AT2G26530
AT2G321906	2.71127783521543e-113	1.40180483320306	0.944	0.358	6.17385075856905e-109	30	AT2G32190
AT2G303405	1.12348823143027e-111	0.618229976795252	0.772	0.182	2.55829505178986e-107	30	AT2G30340
AT1G126003	3.24210541850421e-110	0.48040047273233	0.628	0.118	7.38259824847593e-106	30	AT1G12600
AT2G436106	6.47754942770026e-109	1.76044847454239	1	0.578	1.47500278018163e-104	30	AT2G43610
AT3G22160	1.64603180565167e-108	0.514522665318321	0.656	0.145	3.74817902464943e-104	30	AT3G22160
AT3G109304	7.41621639630826e-108	1.45003218129286	0.912	0.325	1.68874663560335e-103	30	AT3G10930
AT5G183105	8.61891949724066e-107	1.04734276730266	0.907	0.325	1.96261415871667e-102	30	AT5G18310
AT5G481752	9.47991394062594e-105	0.434120521138518	0.442	0.065	2.15867120341993e-100	30	AT5G48175
AT3G196601	1.02288877085396e-104	0.475765440274679	0.512	0.091	2.32922002011156e-100	30	AT3G19660
AT1G788503	1.28677342604755e-104	1.41632572677237	0.977	0.447	2.93011176845288e-100	30	AT1G78850
AT5G400001	1.71651415288513e-102	0.667396667515765	0.298	0.031	3.90867437753473e-98	30	AT5G40000
AT2G320204	4.07722196861375e-102	1.08782078813245	0.851	0.272	9.28424214473038e-98	30	AT2G32020
AT1G451457	8.12746871530427e-102	1.43401337684071	0.972	0.49	1.85070590116193e-97	30	AT1G45145
AT4G351102	1.31550137026505e-99	0.372765330289696	0.586	0.121	2.99552817023054e-95	30	AT4G35110
AT2G154807	2.72651792017668e-99	0.979065164291024	0.828	0.256	6.20855395603432e-95	30	AT2G15480
AT1G192104	1.21780862261732e-98	1.28427500096714	0.884	0.319	2.77307201456191e-94	30	AT1G19210
AT5G200503	2.08077986187856e-98	0.443334476806746	0.642	0.141	4.73814382348367e-94	30	AT5G20050
AT2G404705	2.20224057837661e-98	0.487822699485851	0.767	0.171	5.01472202102137e-94	30	AT2G40470
AT2G454004	1.38216472253421e-97	0.917517441388041	0.935	0.301	3.14732728968265e-93	30	AT2G45400
AT1G351403	1.54601439463009e-97	0.735690767629096	0.516	0.098	3.52042937801218e-93	30	AT1G35140
AT4G241102	1.90729945225271e-96	0.594389536007462	0.651	0.162	4.34311158272463e-92	30	AT4G24110
AT5G656906	1.38980763209233e-95	1.06192541129679	0.828	0.27	3.16473095903744e-91	30	AT5G65690
AT1G135302	1.54684242091902e-94	0.437345882814376	0.609	0.136	3.52231487667469e-90	30	AT1G13530
AT2G335804	6.98634702995066e-94	0.741844310367905	0.647	0.163	1.59086108219007e-89	30	AT2G33580
AT1G625703	1.22632980567112e-93	1.07930858870528	0.958	0.421	2.7924756004937e-89	30	AT1G62570
AT1G765209	3.38229884367224e-93	0.974167609866028	0.921	0.368	7.70183269692605e-89	30	AT1G76520
AT4G328703	2.676503645303e-92	0.569592575583137	0.763	0.21	6.09466645071947e-88	30	AT4G32870
AT1G271006	1.21944013661046e-90	0.846850428183737	0.916	0.391	2.77678713507569e-86	30	AT1G27100
AT2G472601	1.41694976337267e-90	0.45301784292084	0.544	0.114	3.2265363061759e-86	30	AT2G47260
AT1G237105	1.97605289798465e-90	1.03444311227614	0.926	0.44	4.49967005400085e-86	30	AT1G23710
AT1G089305	8.5711770963223e-89	0.677012895892269	0.805	0.26	1.95174273660355e-84	30	AT1G08930
AT5G668004	1.90428352937943e-88	0.437311009355976	0.581	0.127	4.33624402474991e-84	30	AT5G66800
AT3G239205	3.94882039047788e-87	1.1284014052502	0.949	0.488	8.99185891115717e-83	30	AT3G23920
AT1G185702	5.92658048412459e-87	0.44066388042052	0.535	0.111	1.34954164204001e-82	30	AT1G18570
AT5G101306	1.96673241076251e-86	0.571876000674898	0.977	0.331	4.4784463725473e-82	30	AT5G10130
AT1G151703	2.25245560290857e-86	0.422518741762934	0.633	0.157	5.12906665338309e-82	30	AT1G15170
AT3G534806	3.66246992972844e-86	0.655722031798197	0.898	0.299	8.33981027698463e-82	30	AT3G53480
AT1G301105	6.99344943107329e-86	0.690949207471765	0.814	0.273	1.5924783699497e-81	30	AT1G30110
AT1G66090	7.2932272875831e-84	0.334236963352249	0.214	0.019	1.66074078565555e-79	30	AT1G66090
AT4G153701	8.58214713094125e-84	0.254540549266259	0.312	0.041	1.95424072318663e-79	30	AT4G15370
AT4G276574	2.11928328568188e-83	1.15007874231388	0.791	0.265	4.82581996982621e-79	30	AT4G27657
AT3G590801	2.13427664615076e-83	0.412152837668507	0.553	0.126	4.8599613509499e-79	30	AT3G59080
AT1G090704	3.48892660867579e-83	1.19593775688467	0.986	0.637	7.94463478061564e-79	30	AT1G09070
AT1G335401	1.00231496185917e-82	0.280672134381803	0.442	0.08	2.28237139964952e-78	30	AT1G33540
AT5G103004	1.16267326416866e-82	0.861354185428817	0.86	0.331	2.64752328983845e-78	30	AT5G10300
AT5G140206	1.73741054423273e-82	0.594711055027038	0.833	0.274	3.95625755027234e-78	30	AT5G14020
AT3G255974	4.59123498589633e-82	0.51999372846181	0.744	0.205	1.04547011863845e-77	30	AT3G25597
AT2G186902	6.72210650282265e-81	0.531333319711325	0.288	0.036	1.53069087175775e-76	30	AT2G18690
AT4G374105	1.10757005379368e-79	0.930891063745895	0.888	0.325	2.5220477694936e-75	30	AT4G37410
AT2G470602	9.04374230773567e-79	0.64270946933141	0.856	0.358	2.05935056089449e-74	30	AT2G47060
AT1G183903	3.55422091071444e-77	0.317065156586147	0.437	0.084	8.09331643578786e-73	30	AT1G18390
AT4G208604	1.20165217434955e-75	0.479622654705769	0.456	0.088	2.73628216621137e-71	30	AT4G20860
AT4G192006	2.43733529576244e-75	0.950295926698596	0.926	0.47	5.55005620198065e-71	30	AT4G19200
AT4G007303	3.62606100160142e-75	0.348196311498942	0.535	0.125	8.2569035067466e-71	30	AT4G00730
AT5G043404	1.06552687602212e-74	0.813273847428329	0.726	0.223	2.42631124938996e-70	30	AT5G04340
AT1G017206	2.38738289815693e-73	1.0260924837638	0.963	0.653	5.43630959739314e-69	30	AT1G01720
AT5G237002	4.38686990223207e-73	0.34306306520823	0.465	0.095	9.98934145437265e-69	30	AT5G23700
AT1G036103	1.91842483152078e-72	0.578764722894666	0.772	0.298	4.36844518385596e-68	30	AT1G03610
AT1G656203	2.60591852925288e-72	0.340109818522983	0.433	0.082	5.93393708296173e-68	30	AT1G65620
AT2G210456	1.34378615442316e-70	0.460298707498584	0.74	0.206	3.05993545223697e-66	30	AT2G21045
AT1G161502	9.7769851117218e-68	0.260920112762959	0.33	0.054	2.22631727979017e-63	30	AT1G16150
AT1G803801	1.20613716824863e-67	0.754829507564286	0.772	0.327	2.74649494581897e-63	30	AT1G80380
AT3G152106	2.64821339147774e-67	0.811611068342087	0.972	0.511	6.03024671373396e-63	30	AT3G15210
AT2G304403	4.56878234785377e-67	0.626231121144606	0.888	0.463	1.04035742842978e-62	30	AT2G30440
AT1G211301	4.92977722394756e-67	0.361659547361621	0.251	0.032	1.1225595716651e-62	30	AT1G21130
AT5G511903	5.41632064322088e-67	0.669025037970241	0.553	0.15	1.23335037366783e-62	30	AT5G51190
AT4G016106	1.22135247982633e-66	0.78349269086661	0.972	0.593	2.78114173181253e-62	30	AT4G01610
AT4G018705	4.1595323872856e-66	0.964281438432448	0.805	0.33	9.47167119908803e-62	30	AT4G01870
AT1G649301	4.62731469861385e-66	0.298007287723435	0.409	0.084	1.05368583002136e-61	30	AT1G64930
AT1G681503	5.72103325793967e-66	0.334028208719498	0.507	0.115	1.30273648316544e-61	30	AT1G68150
AT1G447605	8.11228919182937e-66	0.627897371177645	0.777	0.308	1.84724937187147e-61	30	AT1G44760
AT1G076301	1.36420781130383e-65	0.297134822555679	0.516	0.135	3.10643760711995e-61	30	AT1G07630
AT5G541455	1.65659237851231e-65	0.71474660259489	0.749	0.268	3.77222650511037e-61	30	AT5G54145
AT3G159508	1.80537213996407e-65	0.791274090772795	0.981	0.455	4.11101289991218e-61	30	AT3G15950
AT1G688403	3.27404006045597e-65	0.851237378504154	0.893	0.512	7.45531662166428e-61	30	AT1G68840
AT3G164608	7.50830180610422e-65	0.831331315838713	0.995	0.538	1.70971540426799e-60	30	AT3G16460
AT5G022607	1.18376487988311e-64	0.650090079541488	0.93	0.35	2.69555100798184e-60	30	AT5G02260
AT4G385502	1.86387596056463e-64	0.277766883083994	0.405	0.084	4.24423194980173e-60	30	AT4G38550
AT2G154905	1.99471249241038e-64	0.828935633943771	0.921	0.453	4.54215981646767e-60	30	AT2G15490
AT1G517001	2.0468796454365e-64	0.305959349066586	0.349	0.064	4.66094964062346e-60	30	AT1G51700
AT3G195805	1.40582132420269e-62	0.70333398791434	0.893	0.387	3.20119573734195e-58	30	AT3G19580
AT2G203704	1.91036914359408e-62	0.614503992773849	0.805	0.353	4.35010157687807e-58	30	AT2G20370
AT3G055006	6.56342470948953e-62	0.98560729364524	0.953	0.58	1.49455744059786e-57	30	AT3G05500
AT5G377405	9.60761050712162e-62	0.415771484356609	0.735	0.271	2.18774898857666e-57	30	AT5G37740
AT1G690404	5.59720669374925e-61	0.631397597583198	0.819	0.369	1.27453993623364e-56	30	AT1G69040
AT3G542004	1.04306035690977e-59	0.689029211702963	0.949	0.486	2.37515273871924e-55	30	AT3G54200
AT3G517305	2.75106336789429e-59	0.859277698071369	0.944	0.571	6.26444639503209e-55	30	AT3G51730
AT5G549408	4.56450172400762e-58	0.832611009307387	0.991	0.752	1.03938268757378e-53	30	AT5G54940
AT1G311304	1.62191450853451e-57	0.598682801482166	0.926	0.515	3.69326152738394e-53	30	AT1G31130
AT5G533006	1.96728396126545e-57	0.595094926806336	0.981	0.845	4.47970230819756e-53	30	AT5G53300
AT4G242756	2.13337704576989e-57	0.58218263117037	0.884	0.369	4.85791287092263e-53	30	AT4G24275
AT1G73280	3.37660076629706e-57	0.305096471719172	0.302	0.054	7.68885760493503e-53	30	AT1G73280
AT1G600106	2.34892656340454e-56	0.821003013141082	0.726	0.298	5.34874067752847e-52	30	AT1G60010
AT4G360404	3.24589109898848e-56	0.682336173426845	0.907	0.461	7.39121862150667e-52	30	AT4G36040
AT5G377707	3.66192062303071e-56	0.786838125066435	0.953	0.638	8.33855945070324e-52	30	AT5G37770
AT3G495303	4.80665351051308e-56	0.536516642663348	0.791	0.354	1.09452307087893e-51	30	AT3G49530
AT3G099404	6.91368057556656e-56	0.620535750858015	0.87	0.385	1.57431420386226e-51	30	AT3G09940
AT5G659253	1.38296244542594e-55	0.437344855522489	0.679	0.248	3.1491437844794e-51	30	AT5G65925
AT1G495003	3.96308826424399e-55	0.755405750316141	0.712	0.288	9.02434828651e-51	30	AT1G49500
AT1G687952	5.78648608033644e-55	0.362435894175309	0.447	0.109	1.31764074535341e-50	30	AT1G68795
AT3G519204	7.55407469584206e-55	0.652661927924521	0.805	0.374	1.7201383489902e-50	30	AT3G51920
AT3G166408	2.21904925867233e-54	0.614536208126188	1	0.966	5.05299706692277e-50	30	AT3G16640
AT5G106253	2.41363515464031e-54	0.465586403836465	0.437	0.103	5.49608861063146e-50	30	AT5G10625
AT5G666908	3.15838471462206e-54	0.643358463962031	0.833	0.35	7.1919578336659e-50	30	AT5G66690
AT5G161108	7.15834979387707e-54	0.734841321715479	0.94	0.574	1.63002783156375e-49	30	AT5G16110
AT3G509304	7.86534322336651e-54	0.431818917894136	0.633	0.212	1.79101730539279e-49	30	AT3G50930
AT1G356703	2.12543881079897e-53	0.541157897428123	0.791	0.39	4.83983671607033e-49	30	AT1G35670
AT1G222803	2.14656549796012e-53	0.537947736932338	0.819	0.427	4.88794429540498e-49	30	AT1G22280
AT1G661806	2.52716014713131e-53	0.647964066476393	0.726	0.268	5.7545963710327e-49	30	AT1G66180
AT3G528006	4.86724666131165e-53	0.719507463387494	0.953	0.674	1.10832073724728e-48	30	AT3G52800
AT3G223701	5.06505531324629e-53	0.710718917197841	0.842	0.456	1.15336374537931e-48	30	AT3G22370
AT2G301305	6.4024205325247e-53	0.627381923667757	0.53	0.158	1.4578951794612e-48	30	AT2G30130
AT2G34650	1.18028844920513e-52	0.260642532082673	0.363	0.082	2.68763482768499e-48	30	AT2G34650
AT5G66675	1.39308933803214e-52	0.397704494068675	0.628	0.244	3.172203731633e-48	30	AT5G66675
AT3G483603	1.52116776615168e-52	0.495150363579958	0.6	0.206	3.463851120304e-48	30	AT3G48360
AT3G156305	5.71509015679031e-52	0.813277937972955	0.916	0.54	1.30138317960272e-47	30	AT3G15630
AT4G254704	8.28884654053422e-52	0.692372633453778	0.735	0.305	1.88745324574505e-47	30	AT4G25470
AT1G293401	1.14345208319435e-51	0.472671663846834	0.693	0.309	2.60375473864186e-47	30	AT1G29340
AT3G105001	2.32901003479991e-51	0.394798026811247	0.581	0.206	5.30338875024287e-47	30	AT3G10500
AT2G294206	2.94840457053289e-51	0.742764289249513	0.93	0.563	6.71381204756044e-47	30	AT2G29420
AT4G127203	3.01877565642608e-51	0.565726324541275	0.763	0.346	6.87405404724783e-47	30	AT4G12720
AT5G535002	3.68776153994016e-51	0.481126765393842	0.549	0.185	8.39740180259773e-47	30	AT5G53500
AT4G010901	3.83790291980973e-51	0.419129210531018	0.502	0.159	8.73928873869874e-47	30	AT4G01090
AT1G216802	4.29320063938979e-51	0.540111130138508	0.633	0.228	9.77604717595449e-47	30	AT1G21680
AT5G665906	1.7260460150416e-50	0.363560850461309	0.567	0.179	3.93037938085123e-46	30	AT5G66590
AT1G559205	2.67733140534118e-50	0.651603338951511	0.912	0.485	6.0965513431024e-46	30	AT1G55920
AT4G254003	2.9293720234511e-50	0.405426051362665	0.735	0.297	6.6704730346005e-46	30	AT4G25400
AT2G273104	3.66435919749528e-50	0.344167274695259	0.679	0.246	8.3441123286165e-46	30	AT2G27310
AT4G208306	4.85798149856111e-50	0.721215369431406	0.907	0.506	1.10621096703735e-45	30	AT4G20830
AT2G387604	6.18527575532955e-50	0.339374940736382	0.623	0.196	1.40844914224609e-45	30	AT2G38760
AT5G246104	6.63038617038463e-50	0.523370811599709	0.772	0.374	1.50980523485828e-45	30	AT5G24610
AT5G332902	7.8076668577281e-50	0.258257035594017	0.521	0.153	1.77788382017327e-45	30	AT5G33290
AT1G015503	8.14197339147283e-50	0.525664163833756	0.912	0.534	1.85400876097228e-45	30	AT1G01550
AT3G247703	2.7068942454355e-49	0.291553982362748	0.465	0.132	6.16386888628118e-45	30	AT3G24770
AT4G175004	2.12225805103069e-48	0.778738116145743	0.888	0.484	4.83259380800197e-44	30	AT4G17500
AT5G017505	1.44947689451959e-47	0.449278736096411	0.726	0.305	3.30060383651056e-43	30	AT5G01750
AT4G053205	5.6639504286712e-47	0.642077035234268	0.977	0.79	1.28973815211272e-42	30	AT4G05320
AT5G656834	5.89292939579451e-47	0.488740917257947	0.716	0.322	1.34187895271637e-42	30	AT5G65683
AT3G622704	2.4238470653483e-46	0.300323009786371	0.66	0.229	5.51934215250462e-42	30	AT3G62270
AT2G340203	3.91015070071286e-46	0.291179096749255	0.698	0.257	8.90380416059324e-42	30	AT2G34020
AT1G283308	7.01799447612978e-46	0.720522015969294	0.916	0.524	1.59806752215951e-41	30	AT1G28330
AT1G171475	8.45719812956767e-46	0.589822999492397	0.716	0.286	1.92578858608385e-41	30	AT1G17147
AT1G183002	4.94280271215373e-45	0.395405196500665	0.526	0.183	1.12552560558453e-40	30	AT1G18300
AT4G224702	6.71298725182194e-45	0.285158394404318	0.256	0.046	1.52861432711237e-40	30	AT4G22470
AT2G270104	1.83950226190394e-44	0.364927640673573	0.628	0.246	4.18873060058147e-40	30	AT2G27010
AT3G557403	1.98553133917471e-44	0.297468760378931	0.479	0.144	4.52125341243474e-40	30	AT3G55740
AT1G355168	4.40057058522136e-44	0.418842432727902	0.823	0.41	1.00205392796076e-39	30	AT1G35516
AT1G176206	6.82213302548443e-44	0.583544882085936	0.94	0.538	1.55346791123306e-39	30	AT1G17620
AT1G649506	7.74352371005904e-44	0.424208496107378	0.805	0.366	1.76327778401754e-39	30	AT1G64950
AT5G637904	1.06593505742618e-43	0.609754632636094	0.995	0.719	2.42724071926514e-39	30	AT5G63790
AT1G112103	1.6640428166193e-43	0.463703703431183	0.349	0.086	3.78919189772381e-39	30	AT1G11210
AT1G13990	2.24736435777688e-43	0.347491250110015	0.605	0.248	5.11747337909374e-39	30	AT1G13990
AT4G344106	2.44194015423749e-43	0.630438456133963	0.884	0.452	5.56054192521418e-39	30	AT4G34410
AT3G036405	3.41806949396269e-43	0.325344107092875	0.553	0.19	7.78328604470245e-39	30	AT3G03640
AT3G244504	3.49925061540045e-43	0.359364042176425	0.567	0.202	7.96814357632836e-39	30	AT3G24450
AT5G459203	4.71665959497821e-43	0.353512183297125	0.54	0.187	1.07403055637249e-38	30	AT5G45920
