locus_name	symbol	full_name
Solyc02g083210.2	Solyc02g083210.2	Solyc02g083210.2
Solyc02g083220.2	Solyc02g083220.2	Solyc02g083220.2
Solyc02g083250.3	Solyc02g083250.3	Solyc02g083250.3
Solyc02g083260.3	Solyc02g083260.3	Solyc02g083260.3
Solyc02g083270.4	Solyc02g083270.4	Solyc02g083270.4
Solyc02g083280.4	Solyc02g083280.4	Solyc02g083280.4
Solyc02g083285.2	Solyc02g083285.2	Solyc02g083285.2
Solyc02g083290.4	Solyc02g083290.4	Solyc02g083290.4
Solyc02g083300.2	Solyc02g083300.2	Solyc02g083300.2
Solyc02g083310.3	Solyc02g083310.3	Solyc02g083310.3
Solyc02g083320.3	Solyc02g083320.3	Solyc02g083320.3
Solyc02g083330.2	Solyc02g083330.2	Solyc02g083330.2
Solyc02g083340.4	Solyc02g083340.4	Solyc02g083340.4
Solyc02g083350.4	Solyc02g083350.4	Solyc02g083350.4
Solyc02g083360.1	Solyc02g083360.1	Solyc02g083360.1
Solyc02g083370.1	Solyc02g083370.1	Solyc02g083370.1
Solyc02g083380.3	Solyc02g083380.3	Solyc02g083380.3
Solyc02g083390.4	Solyc02g083390.4	Solyc02g083390.4
Solyc02g083400.3	Solyc02g083400.3	Solyc02g083400.3
Solyc02g083410.4	Solyc02g083410.4	Solyc02g083410.4
Solyc02g083420.3	Solyc02g083420.3	Solyc02g083420.3
Solyc02g083430.1	Solyc02g083430.1	Solyc02g083430.1
Solyc02g083440.3	Solyc02g083440.3	Solyc02g083440.3
Solyc02g083450.3	Solyc02g083450.3	Solyc02g083450.3
Solyc02g083460.3	Solyc02g083460.3	Solyc02g083460.3
Solyc02g083470.3	Solyc02g083470.3	Solyc02g083470.3
Solyc02g083480.3	Solyc02g083480.3	Solyc02g083480.3
Solyc02g083490.3	Solyc02g083490.3	Solyc02g083490.3
Solyc02g083500.3	Solyc02g083500.3	Solyc02g083500.3
Solyc02g083510.3	Solyc02g083510.3	Solyc02g083510.3
Solyc02g083520.2	Solyc02g083520.2	Solyc02g083520.2
Solyc02g083525.1	Solyc02g083525.1	Solyc02g083525.1
Solyc02g083540.3	Solyc02g083540.3	Solyc02g083540.3
Solyc02g083550.2	Solyc02g083550.2	Solyc02g083550.2
Solyc02g083560.3	Solyc02g083560.3	Solyc02g083560.3
Solyc02g083570.3	Solyc02g083570.3	Solyc02g083570.3
Solyc02g083580.4	Solyc02g083580.4	Solyc02g083580.4
Solyc02g083590.3	Solyc02g083590.3	Solyc02g083590.3
Solyc02g083600.4	Solyc02g083600.4	Solyc02g083600.4
Solyc02g083610.4	Solyc02g083610.4	Solyc02g083610.4
Solyc02g083620.3	Solyc02g083620.3	Solyc02g083620.3
Solyc02g083630.3	Solyc02g083630.3	Solyc02g083630.3
Solyc02g083640.4	Solyc02g083640.4	Solyc02g083640.4
Solyc02g083650.3	Solyc02g083650.3	Solyc02g083650.3
Solyc02g083660.1	Solyc02g083660.1	Solyc02g083660.1
Solyc02g083670.4	Solyc02g083670.4	Solyc02g083670.4
Solyc02g083690.2	Solyc02g083690.2	Solyc02g083690.2
Solyc02g083700.4	Solyc02g083700.4	Solyc02g083700.4
Solyc02g083710.3	Solyc02g083710.3	Solyc02g083710.3
Solyc02g083720.4	Solyc02g083720.4	Solyc02g083720.4
Solyc02g083730.4	Solyc02g083730.4	Solyc02g083730.4
Solyc02g083740.2	Solyc02g083740.2	Solyc02g083740.2
Solyc02g083750.1	Solyc02g083750.1	Solyc02g083750.1
Solyc02g083760.4	Solyc02g083760.4	Solyc02g083760.4
Solyc02g083765.1	Solyc02g083765.1	Solyc02g083765.1
Solyc02g083780.3	Solyc02g083780.3	Solyc02g083780.3
Solyc02g083785.1	Solyc02g083785.1	Solyc02g083785.1
Solyc02g083790.4	Solyc02g083790.4	Solyc02g083790.4
Solyc02g083800.4	Solyc02g083800.4	Solyc02g083800.4
Solyc02g083810.4	Solyc02g083810.4	Solyc02g083810.4
Solyc02g083820.1	Solyc02g083820.1	Solyc02g083820.1
Solyc02g083830.2	Solyc02g083830.2	Solyc02g083830.2
Solyc02g083835.1	Solyc02g083835.1	Solyc02g083835.1
Solyc02g083840.1	Solyc02g083840.1	Solyc02g083840.1
Solyc02g083850.3	Solyc02g083850.3	Solyc02g083850.3
Solyc02g083860.3	Solyc02g083860.3	Solyc02g083860.3
Solyc02g083870.3	Solyc02g083870.3	Solyc02g083870.3
Solyc02g083880.3	Solyc02g083880.3	Solyc02g083880.3
Solyc02g083890.4	Solyc02g083890.4	Solyc02g083890.4
Solyc02g083900.3	Solyc02g083900.3	Solyc02g083900.3
Solyc02g083910.4	Solyc02g083910.4	Solyc02g083910.4
Solyc02g083920.1	Solyc02g083920.1	Solyc02g083920.1
Solyc02g083930.1	Solyc02g083930.1	Solyc02g083930.1
Solyc02g083940.3	Solyc02g083940.3	Solyc02g083940.3
Solyc02g083950.3	Solyc02g083950.3	Solyc02g083950.3
Solyc02g083960.4	Solyc02g083960.4	Solyc02g083960.4
Solyc02g083980.3	Solyc02g083980.3	Solyc02g083980.3
Solyc02g083990.3	Solyc02g083990.3	Solyc02g083990.3
Solyc02g084000.3	Solyc02g084000.3	Solyc02g084000.3
Solyc02g084005.1	Solyc02g084005.1	Solyc02g084005.1
Solyc02g084020.3	Solyc02g084020.3	Solyc02g084020.3
Solyc02g084030.3	Solyc02g084030.3	Solyc02g084030.3
Solyc02g084031.1	Solyc02g084031.1	Solyc02g084031.1
Solyc02g084032.1	Solyc02g084032.1	Solyc02g084032.1
Solyc02g084034.1	Solyc02g084034.1	Solyc02g084034.1
Solyc02g084036.1	Solyc02g084036.1	Solyc02g084036.1
Solyc02g084038.1	Solyc02g084038.1	Solyc02g084038.1
Solyc02g084080.1	Solyc02g084080.1	Solyc02g084080.1
Solyc02g084083.1	Solyc02g084083.1	Solyc02g084083.1
Solyc02g084085.1	Solyc02g084085.1	Solyc02g084085.1
Solyc02g084087.1	Solyc02g084087.1	Solyc02g084087.1
Solyc02g084100.3	Solyc02g084100.3	Solyc02g084100.3
Solyc02g084110.1	Solyc02g084110.1	Solyc02g084110.1
Solyc02g084113.1	Solyc02g084113.1	Solyc02g084113.1
Solyc02g084130.4	Solyc02g084130.4	Solyc02g084130.4
Solyc02g084140.3	Solyc02g084140.3	Solyc02g084140.3
Solyc02g084150.2	Solyc02g084150.2	Solyc02g084150.2
Solyc02g084160.3	Solyc02g084160.3	Solyc02g084160.3
Solyc02g084170.2	Solyc02g084170.2	Solyc02g084170.2
Solyc02g084173.1	Solyc02g084173.1	Solyc02g084173.1
Solyc02g084177.1	Solyc02g084177.1	Solyc02g084177.1
Solyc02g084190.3	Solyc02g084190.3	Solyc02g084190.3
Solyc02g084200.3	Solyc02g084200.3	Solyc02g084200.3
Solyc02g084210.1	Solyc02g084210.1	Solyc02g084210.1
Solyc02g084220.3	Solyc02g084220.3	Solyc02g084220.3
Solyc02g084230.3	Solyc02g084230.3	Solyc02g084230.3
Solyc02g084240.3	Solyc02g084240.3	Solyc02g084240.3
Solyc02g084245.1	Solyc02g084245.1	Solyc02g084245.1
Solyc02g084250.4	Solyc02g084250.4	Solyc02g084250.4
Solyc02g084260.3	Solyc02g084260.3	Solyc02g084260.3
Solyc02g084280.3	Solyc02g084280.3	Solyc02g084280.3
Solyc02g084290.3	Solyc02g084290.3	Solyc02g084290.3
Solyc02g084300.1	Solyc02g084300.1	Solyc02g084300.1
Solyc02g084303.1	Solyc02g084303.1	Solyc02g084303.1
Solyc02g084305.1	Solyc02g084305.1	Solyc02g084305.1
Solyc02g084307.1	Solyc02g084307.1	Solyc02g084307.1
Solyc02g084340.3	Solyc02g084340.3	Solyc02g084340.3
Solyc02g084350.3	Solyc02g084350.3	Solyc02g084350.3
Solyc02g084360.3	Solyc02g084360.3	Solyc02g084360.3
Solyc02g084370.2	Solyc02g084370.2	Solyc02g084370.2
Solyc02g084380.3	Solyc02g084380.3	Solyc02g084380.3
Solyc02g084390.3	Solyc02g084390.3	Solyc02g084390.3
Solyc02g084400.4	Solyc02g084400.4	Solyc02g084400.4
Solyc02g084410.3	Solyc02g084410.3	Solyc02g084410.3
Solyc02g084420.3	Solyc02g084420.3	Solyc02g084420.3
Solyc02g084430.3	Solyc02g084430.3	Solyc02g084430.3
Solyc02g084440.4	Solyc02g084440.4	Solyc02g084440.4
Solyc02g084450.4	Solyc02g084450.4	Solyc02g084450.4
Solyc02g084470.1	Solyc02g084470.1	Solyc02g084470.1
Solyc02g084480.3	Solyc02g084480.3	Solyc02g084480.3
Solyc02g084490.1	Solyc02g084490.1	Solyc02g084490.1
Solyc02g084510.3	Solyc02g084510.3	Solyc02g084510.3
Solyc02g084520.3	Solyc02g084520.3	Solyc02g084520.3
Solyc02g084530.2	Solyc02g084530.2	Solyc02g084530.2
Solyc02g084540.3	Solyc02g084540.3	Solyc02g084540.3
Solyc02g084550.3	Solyc02g084550.3	Solyc02g084550.3
Solyc02g084560.4	Solyc02g084560.4	Solyc02g084560.4
Solyc02g084570.4	Solyc02g084570.4	Solyc02g084570.4
Solyc02g084590.4	Solyc02g084590.4	Solyc02g084590.4
Solyc02g084600.4	Solyc02g084600.4	Solyc02g084600.4
Solyc02g084605.1	Solyc02g084605.1	Solyc02g084605.1
Solyc02g084610.1	Solyc02g084610.1	Solyc02g084610.1
Solyc02g084620.3	Solyc02g084620.3	Solyc02g084620.3
Solyc02g084630.3	Solyc02g084630.3	Solyc02g084630.3
Solyc02g084640.4	Solyc02g084640.4	Solyc02g084640.4
Solyc02g084650.3	Solyc02g084650.3	Solyc02g084650.3
Solyc02g084660.3	Solyc02g084660.3	Solyc02g084660.3
Solyc02g084670.4	Solyc02g084670.4	Solyc02g084670.4
Solyc02g084680.3	Solyc02g084680.3	Solyc02g084680.3
Solyc02g084690.3	Solyc02g084690.3	Solyc02g084690.3
Solyc02g084700.3	Solyc02g084700.3	Solyc02g084700.3
Solyc02g084710.3	Solyc02g084710.3	Solyc02g084710.3
Solyc02g084720.3	Solyc02g084720.3	Solyc02g084720.3
Solyc02g084730.3	Solyc02g084730.3	Solyc02g084730.3
Solyc02g084740.4	Solyc02g084740.4	Solyc02g084740.4
Solyc02g084750.4	Solyc02g084750.4	Solyc02g084750.4
Solyc02g084760.3	Solyc02g084760.3	Solyc02g084760.3
Solyc02g084770.3	Solyc02g084770.3	Solyc02g084770.3
Solyc02g084780.4	Solyc02g084780.4	Solyc02g084780.4
Solyc02g084790.3	Solyc02g084790.3	Solyc02g084790.3
Solyc02g084800.4	Solyc02g084800.4	Solyc02g084800.4
Solyc02g084810.3	Solyc02g084810.3	Solyc02g084810.3
Solyc02g084820.3	Solyc02g084820.3	Solyc02g084820.3
Solyc02g084830.4	Solyc02g084830.4	Solyc02g084830.4
Solyc02g084840.3	Solyc02g084840.3	Solyc02g084840.3
Solyc02g084850.3	Solyc02g084850.3	Solyc02g084850.3
Solyc02g084860.1	Solyc02g084860.1	Solyc02g084860.1
Solyc02g084870.3	Solyc02g084870.3	Solyc02g084870.3
Solyc02g084880.3	Solyc02g084880.3	Solyc02g084880.3
Solyc02g084890.3	Solyc02g084890.3	Solyc02g084890.3
Solyc02g084900.2	Solyc02g084900.2	Solyc02g084900.2
Solyc02g084910.4	Solyc02g084910.4	Solyc02g084910.4
Solyc02g084920.3	Solyc02g084920.3	Solyc02g084920.3
Solyc02g084930.3	Solyc02g084930.3	Solyc02g084930.3
Solyc02g084940.1	Solyc02g084940.1	Solyc02g084940.1
Solyc02g084950.3	Solyc02g084950.3	Solyc02g084950.3
Solyc02g084960.1	Solyc02g084960.1	Solyc02g084960.1
Solyc02g084970.4	Solyc02g084970.4	Solyc02g084970.4
Solyc02g084980.3	Solyc02g084980.3	Solyc02g084980.3
Solyc02g084990.3	Solyc02g084990.3	Solyc02g084990.3
Solyc02g085000.3	Solyc02g085000.3	Solyc02g085000.3
Solyc02g085005.1	Solyc02g085005.1	Solyc02g085005.1
Solyc02g085010.1	Solyc02g085010.1	Solyc02g085010.1
Solyc02g085020.4	Solyc02g085020.4	Solyc02g085020.4
Solyc02g085030.4	Solyc02g085030.4	Solyc02g085030.4
Solyc02g085040.3	Solyc02g085040.3	Solyc02g085040.3
Solyc02g085050.3	Solyc02g085050.3	Solyc02g085050.3
Solyc02g085060.2	Solyc02g085060.2	Solyc02g085060.2
Solyc02g085070.1	Solyc02g085070.1	Solyc02g085070.1
Solyc02g085080.4	Solyc02g085080.4	Solyc02g085080.4
Solyc02g085090.1	Solyc02g085090.1	Solyc02g085090.1
Solyc02g085100.3	Solyc02g085100.3	Solyc02g085100.3
Solyc02g085110.4	Solyc02g085110.4	Solyc02g085110.4
Solyc02g085120.3	Solyc02g085120.3	Solyc02g085120.3
Solyc02g085130.4	Solyc02g085130.4	Solyc02g085130.4
Solyc02g085140.4	Solyc02g085140.4	Solyc02g085140.4
Solyc02g085145.1	Solyc02g085145.1	Solyc02g085145.1
Solyc02g085150.4	Solyc02g085150.4	Solyc02g085150.4
Solyc02g085160.1	Solyc02g085160.1	Solyc02g085160.1
Solyc02g085165.1	Solyc02g085165.1	Solyc02g085165.1
Solyc02g085170.4	Solyc02g085170.4	Solyc02g085170.4
Solyc02g085180.5.1	Solyc02g085180.5.1	Solyc02g085180.5.1
Solyc02g085190.2	Solyc02g085190.2	Solyc02g085190.2
Solyc02g085210.1	Solyc02g085210.1	Solyc02g085210.1
Solyc02g085220.4	Solyc02g085220.4	Solyc02g085220.4
Solyc02g085230.3	Solyc02g085230.3	Solyc02g085230.3
Solyc02g085240.4	Solyc02g085240.4	Solyc02g085240.4
Solyc02g085250.4	Solyc02g085250.4	Solyc02g085250.4
Solyc02g085260.1	Solyc02g085260.1	Solyc02g085260.1
Solyc02g085270.1	Solyc02g085270.1	Solyc02g085270.1
Solyc02g085280.1	Solyc02g085280.1	Solyc02g085280.1
Solyc02g085290.3	Solyc02g085290.3	Solyc02g085290.3
Solyc02g085300.4	Solyc02g085300.4	Solyc02g085300.4
Solyc02g085320.1	Solyc02g085320.1	Solyc02g085320.1
Solyc02g085330.1	Solyc02g085330.1	Solyc02g085330.1
Solyc02g085340.1	Solyc02g085340.1	Solyc02g085340.1
Solyc02g085350.4	Solyc02g085350.4	Solyc02g085350.4
Solyc02g085360.4	Solyc02g085360.4	Solyc02g085360.4
Solyc02g085370.3	Solyc02g085370.3	Solyc02g085370.3
Solyc02g085380.3	Solyc02g085380.3	Solyc02g085380.3
Solyc02g085390.4	Solyc02g085390.4	Solyc02g085390.4
Solyc02g085400.3	Solyc02g085400.3	Solyc02g085400.3
Solyc02g085410.1	Solyc02g085410.1	Solyc02g085410.1
Solyc02g085420.4	Solyc02g085420.4	Solyc02g085420.4
Solyc02g085430.4	Solyc02g085430.4	Solyc02g085430.4
Solyc02g085440.4	Solyc02g085440.4	Solyc02g085440.4
Solyc02g085450.1	Solyc02g085450.1	Solyc02g085450.1
Solyc02g085460.1	Solyc02g085460.1	Solyc02g085460.1
Solyc02g085470.3	Solyc02g085470.3	Solyc02g085470.3
Solyc02g085480.4	Solyc02g085480.4	Solyc02g085480.4
Solyc02g085490.2	Solyc02g085490.2	Solyc02g085490.2
Solyc02g085500.4	Solyc02g085500.4	Solyc02g085500.4
Solyc02g085520.4	Solyc02g085520.4	Solyc02g085520.4
Solyc02g085530.3	Solyc02g085530.3	Solyc02g085530.3
Solyc02g085540.1	Solyc02g085540.1	Solyc02g085540.1
Solyc02g085550.3	Solyc02g085550.3	Solyc02g085550.3
Solyc02g085560.3	Solyc02g085560.3	Solyc02g085560.3
Solyc02g085570.4	Solyc02g085570.4	Solyc02g085570.4
Solyc02g085580.4	Solyc02g085580.4	Solyc02g085580.4
Solyc02g085590.4	Solyc02g085590.4	Solyc02g085590.4
Solyc02g085600.1	Solyc02g085600.1	Solyc02g085600.1
Solyc02g085610.4	Solyc02g085610.4	Solyc02g085610.4
Solyc02g085615.1	Solyc02g085615.1	Solyc02g085615.1
Solyc02g085620.3	Solyc02g085620.3	Solyc02g085620.3
Solyc02g085630.3	Solyc02g085630.3	Solyc02g085630.3
Solyc02g085640.4	Solyc02g085640.4	Solyc02g085640.4
Solyc02g085650.4	Solyc02g085650.4	Solyc02g085650.4
Solyc02g085660.1	Solyc02g085660.1	Solyc02g085660.1
Solyc02g085670.3	Solyc02g085670.3	Solyc02g085670.3
Solyc02g085690.4	Solyc02g085690.4	Solyc02g085690.4
Solyc02g085700.1	Solyc02g085700.1	Solyc02g085700.1
Solyc02g085710.4	Solyc02g085710.4	Solyc02g085710.4
Solyc02g085720.1	Solyc02g085720.1	Solyc02g085720.1
Solyc02g085725.1	Solyc02g085725.1	Solyc02g085725.1
Solyc02g085730.3	Solyc02g085730.3	Solyc02g085730.3
Solyc02g085740.4	Solyc02g085740.4	Solyc02g085740.4
Solyc02g085750.4	Solyc02g085750.4	Solyc02g085750.4
Solyc02g085760.2	Solyc02g085760.2	Solyc02g085760.2
Solyc02g085770.4	Solyc02g085770.4	Solyc02g085770.4
Solyc02g085780.3	Solyc02g085780.3	Solyc02g085780.3
Solyc02g085790.3	Solyc02g085790.3	Solyc02g085790.3
Solyc02g085800.2	Solyc02g085800.2	Solyc02g085800.2
Solyc02g085810.3	Solyc02g085810.3	Solyc02g085810.3
Solyc02g085820.3	Solyc02g085820.3	Solyc02g085820.3
Solyc02g085830.4	Solyc02g085830.4	Solyc02g085830.4
Solyc02g085840.2	Solyc02g085840.2	Solyc02g085840.2
Solyc02g085850.1	Solyc02g085850.1	Solyc02g085850.1
Solyc02g085860.4	Solyc02g085860.4	Solyc02g085860.4
Solyc02g085870.3	Solyc02g085870.3	Solyc02g085870.3
Solyc02g085880.3	Solyc02g085880.3	Solyc02g085880.3
Solyc02g085910.4	Solyc02g085910.4	Solyc02g085910.4
Solyc02g085920.3	Solyc02g085920.3	Solyc02g085920.3
Solyc02g085930.3	Solyc02g085930.3	Solyc02g085930.3
Solyc02g085933.1	Solyc02g085933.1	Solyc02g085933.1
Solyc02g085937.1	Solyc02g085937.1	Solyc02g085937.1
Solyc02g085940.4	Solyc02g085940.4	Solyc02g085940.4
Solyc02g085950.4	Solyc02g085950.4	Solyc02g085950.4
Solyc02g085960.1	Solyc02g085960.1	Solyc02g085960.1
Solyc02g085965.1	Solyc02g085965.1	Solyc02g085965.1
Solyc02g085970.1	Solyc02g085970.1	Solyc02g085970.1
Solyc02g085980.1	Solyc02g085980.1	Solyc02g085980.1
Solyc02g085990.1	Solyc02g085990.1	Solyc02g085990.1
Solyc02g086000.2	Solyc02g086000.2	Solyc02g086000.2
Solyc02g086010.3	Solyc02g086010.3	Solyc02g086010.3
Solyc02g086020.2	Solyc02g086020.2	Solyc02g086020.2
Solyc02g086030.2	Solyc02g086030.2	Solyc02g086030.2
Solyc02g086040.2	Solyc02g086040.2	Solyc02g086040.2
Solyc02g086050.3	Solyc02g086050.3	Solyc02g086050.3
Solyc02g086060.4	Solyc02g086060.4	Solyc02g086060.4
Solyc02g086070.2	Solyc02g086070.2	Solyc02g086070.2
Solyc02g086080.4	Solyc02g086080.4	Solyc02g086080.4
Solyc02g086090.4	Solyc02g086090.4	Solyc02g086090.4
Solyc02g086100.4	Solyc02g086100.4	Solyc02g086100.4
Solyc02g086110.3	Solyc02g086110.3	Solyc02g086110.3
Solyc02g086120.2	Solyc02g086120.2	Solyc02g086120.2
Solyc02g086130.4	Solyc02g086130.4	Solyc02g086130.4
Solyc02g086140.2	Solyc02g086140.2	Solyc02g086140.2
Solyc02g086150.4	Solyc02g086150.4	Solyc02g086150.4
Solyc02g086160.4	Solyc02g086160.4	Solyc02g086160.4
Solyc02g086170.3	Solyc02g086170.3	Solyc02g086170.3
Solyc02g086180.4	Solyc02g086180.4	Solyc02g086180.4
Solyc02g086190.3	Solyc02g086190.3	Solyc02g086190.3
Solyc02g086200.3	Solyc02g086200.3	Solyc02g086200.3
Solyc02g086210.4	Solyc02g086210.4	Solyc02g086210.4
Solyc02g086215.1	Solyc02g086215.1	Solyc02g086215.1
Solyc02g086220.3	Solyc02g086220.3	Solyc02g086220.3
Solyc02g086223.1	Solyc02g086223.1	Solyc02g086223.1
Solyc02g086227.1	Solyc02g086227.1	Solyc02g086227.1
Solyc02g086230.2	Solyc02g086230.2	Solyc02g086230.2
Solyc02g086240.3	Solyc02g086240.3	Solyc02g086240.3
Solyc02g086250.4	Solyc02g086250.4	Solyc02g086250.4
Solyc02g086260.1	Solyc02g086260.1	Solyc02g086260.1
Solyc02g086270.4	Solyc02g086270.4	Solyc02g086270.4
Solyc02g086290.2	Solyc02g086290.2	Solyc02g086290.2
Solyc02g086300.4	Solyc02g086300.4	Solyc02g086300.4
Solyc02g086310.2	Solyc02g086310.2	Solyc02g086310.2
Solyc02g086320.1	Solyc02g086320.1	Solyc02g086320.1
Solyc02g086330.4	Solyc02g086330.4	Solyc02g086330.4
Solyc02g086350.3	Solyc02g086350.3	Solyc02g086350.3
Solyc02g086360.3	Solyc02g086360.3	Solyc02g086360.3
Solyc02g086370.4	Solyc02g086370.4	Solyc02g086370.4
Solyc02g086380.1	Solyc02g086380.1	Solyc02g086380.1
Solyc02g086390.1	Solyc02g086390.1	Solyc02g086390.1
Solyc02g086400.3	Solyc02g086400.3	Solyc02g086400.3
Solyc02g086410.3	Solyc02g086410.3	Solyc02g086410.3
Solyc02g086415.1	Solyc02g086415.1	Solyc02g086415.1
Solyc02g086430.4	Solyc02g086430.4	Solyc02g086430.4
Solyc02g086440.4	Solyc02g086440.4	Solyc02g086440.4
Solyc02g086450.1	Solyc02g086450.1	Solyc02g086450.1
Solyc02g086451.1	Solyc02g086451.1	Solyc02g086451.1
Solyc02g086452.1	Solyc02g086452.1	Solyc02g086452.1
Solyc02g086454.1	Solyc02g086454.1	Solyc02g086454.1
Solyc02g086456.1	Solyc02g086456.1	Solyc02g086456.1
Solyc02g086458.1	Solyc02g086458.1	Solyc02g086458.1
Solyc02g086470.3	Solyc02g086470.3	Solyc02g086470.3
Solyc02g086480.1	Solyc02g086480.1	Solyc02g086480.1
Solyc02g086490.3	Solyc02g086490.3	Solyc02g086490.3
Solyc02g086500.3	Solyc02g086500.3	Solyc02g086500.3
Solyc02g086510.4	Solyc02g086510.4	Solyc02g086510.4
Solyc02g086520.3	Solyc02g086520.3	Solyc02g086520.3
Solyc02g086530.4	Solyc02g086530.4	Solyc02g086530.4
Solyc02g086540.3	Solyc02g086540.3	Solyc02g086540.3
Solyc02g086550.3	Solyc02g086550.3	Solyc02g086550.3
Solyc02g086560.3	Solyc02g086560.3	Solyc02g086560.3
Solyc02g086565.1	Solyc02g086565.1	Solyc02g086565.1
Solyc02g086570.3	Solyc02g086570.3	Solyc02g086570.3
Solyc02g086580.4	Solyc02g086580.4	Solyc02g086580.4
Solyc02g086590.3	Solyc02g086590.3	Solyc02g086590.3
Solyc02g086600.3	Solyc02g086600.3	Solyc02g086600.3
Solyc02g086610.4	Solyc02g086610.4	Solyc02g086610.4
Solyc02g086620.3	Solyc02g086620.3	Solyc02g086620.3
Solyc02g086630.3	Solyc02g086630.3	Solyc02g086630.3
Solyc02g086640.4	Solyc02g086640.4	Solyc02g086640.4
Solyc02g086650.3	Solyc02g086650.3	Solyc02g086650.3
Solyc02g086660.4	Solyc02g086660.4	Solyc02g086660.4
Solyc02g086670.4	Solyc02g086670.4	Solyc02g086670.4
Solyc02g086680.4	Solyc02g086680.4	Solyc02g086680.4
Solyc02g086690.3	Solyc02g086690.3	Solyc02g086690.3
Solyc02g086700.4	Solyc02g086700.4	Solyc02g086700.4
Solyc02g086710.3	Solyc02g086710.3	Solyc02g086710.3
Solyc02g086730.3	Solyc02g086730.3	Solyc02g086730.3
Solyc02g086740.1	Solyc02g086740.1	Solyc02g086740.1
Solyc02g086750.3	Solyc02g086750.3	Solyc02g086750.3
Solyc02g086760.1	Solyc02g086760.1	Solyc02g086760.1
Solyc02g086770.3	Solyc02g086770.3	Solyc02g086770.3
Solyc02g086780.4	Solyc02g086780.4	Solyc02g086780.4
Solyc02g086790.4	Solyc02g086790.4	Solyc02g086790.4
Solyc02g086800.4	Solyc02g086800.4	Solyc02g086800.4
Solyc02g086810.1	Solyc02g086810.1	Solyc02g086810.1
Solyc02g086820.3	Solyc02g086820.3	Solyc02g086820.3
Solyc02g086830.3	Solyc02g086830.3	Solyc02g086830.3
Solyc02g086840.3	Solyc02g086840.3	Solyc02g086840.3
Solyc02g086850.3	Solyc02g086850.3	Solyc02g086850.3
Solyc02g086860.4	Solyc02g086860.4	Solyc02g086860.4
Solyc02g086870.4	Solyc02g086870.4	Solyc02g086870.4
Solyc02g086880.4	Solyc02g086880.4	Solyc02g086880.4
Solyc02g086890.3	Solyc02g086890.3	Solyc02g086890.3
Solyc02g086900.4	Solyc02g086900.4	Solyc02g086900.4
Solyc02g086910.4	Solyc02g086910.4	Solyc02g086910.4
Solyc02g086920.2	Solyc02g086920.2	Solyc02g086920.2
Solyc02g086930.4	Solyc02g086930.4	Solyc02g086930.4
Solyc02g086940.3	Solyc02g086940.3	Solyc02g086940.3
Solyc02g086950.1	Solyc02g086950.1	Solyc02g086950.1
Solyc02g086960.2	Solyc02g086960.2	Solyc02g086960.2
Solyc02g086970.4	Solyc02g086970.4	Solyc02g086970.4
Solyc02g086980.3	Solyc02g086980.3	Solyc02g086980.3
Solyc02g086990.4	Solyc02g086990.4	Solyc02g086990.4
Solyc02g087000.4	Solyc02g087000.4	Solyc02g087000.4
Solyc02g087010.2	Solyc02g087010.2	Solyc02g087010.2
Solyc02g087020.1	Solyc02g087020.1	Solyc02g087020.1
Solyc02g087030.1	Solyc02g087030.1	Solyc02g087030.1
Solyc02g087040.1	Solyc02g087040.1	Solyc02g087040.1
Solyc02g087050.2	Solyc02g087050.2	Solyc02g087050.2
Solyc02g087060.4	Solyc02g087060.4	Solyc02g087060.4
Solyc02g087070.4	Solyc02g087070.4	Solyc02g087070.4
Solyc02g087090.4	Solyc02g087090.4	Solyc02g087090.4
Solyc02g087100.1	Solyc02g087100.1	Solyc02g087100.1
Solyc02g087110.3	Solyc02g087110.3	Solyc02g087110.3
Solyc02g087120.4	Solyc02g087120.4	Solyc02g087120.4
Solyc02g087130.4	Solyc02g087130.4	Solyc02g087130.4
Solyc02g087140.3	Solyc02g087140.3	Solyc02g087140.3
Solyc02g087150.3	Solyc02g087150.3	Solyc02g087150.3
Solyc02g087160.3	Solyc02g087160.3	Solyc02g087160.3
Solyc02g087170.4	Solyc02g087170.4	Solyc02g087170.4
Solyc02g087180.4	Solyc02g087180.4	Solyc02g087180.4
Solyc02g087190.1	Solyc02g087190.1	Solyc02g087190.1
Solyc02g087200.2	Solyc02g087200.2	Solyc02g087200.2
Solyc02g087210.3	Solyc02g087210.3	Solyc02g087210.3
Solyc02g087220.4	Solyc02g087220.4	Solyc02g087220.4
Solyc02g087230.3	Solyc02g087230.3	Solyc02g087230.3
Solyc02g087240.4	Solyc02g087240.4	Solyc02g087240.4
Solyc02g087250.4	Solyc02g087250.4	Solyc02g087250.4
Solyc02g087260.1	Solyc02g087260.1	Solyc02g087260.1
Solyc02g087270.2	Solyc02g087270.2	Solyc02g087270.2
Solyc02g087280.3	Solyc02g087280.3	Solyc02g087280.3
Solyc02g087290.3	Solyc02g087290.3	Solyc02g087290.3
Solyc02g087300.1	Solyc02g087300.1	Solyc02g087300.1
Solyc02g087310.3	Solyc02g087310.3	Solyc02g087310.3
Solyc02g087320.2	Solyc02g087320.2	Solyc02g087320.2
Solyc02g087330.3	Solyc02g087330.3	Solyc02g087330.3
Solyc02g087340.3	Solyc02g087340.3	Solyc02g087340.3
Solyc02g087350.3	Solyc02g087350.3	Solyc02g087350.3
Solyc02g087360.4	Solyc02g087360.4	Solyc02g087360.4
